"","bat_flight","FA","num_buzz","dur_FA","rate"
"628","bat",NA,NA,NA,NA
"629","bat",NA,NA,NA,NA
"630","bat",NA,NA,NA,NA
"631","bat",NA,NA,NA,NA
"632","bat",NA,NA,NA,NA
"633","bat",NA,NA,NA,NA
"634","bat",NA,NA,NA,NA
"635","bat",NA,NA,NA,NA
"636","bat",NA,NA,NA,NA
"637","bat",NA,NA,NA,NA
"638","bat",NA,NA,NA,NA
"639","bat",NA,NA,NA,NA
"640","bat",NA,NA,NA,NA
"641","bat",NA,NA,NA,NA
"642","bat",NA,NA,NA,NA
"643","bat",NA,NA,NA,NA
"644","bat",NA,NA,NA,NA
"645","bat",NA,NA,NA,NA
"646","bat",NA,NA,NA,NA
"647","bat",NA,NA,NA,NA
"648","bat",NA,NA,NA,NA
"649","bat",NA,NA,NA,NA
"650","bat",NA,NA,NA,NA
"651","bat",NA,NA,NA,NA
"652","bat",NA,NA,NA,NA
"653","bat",NA,NA,NA,NA
"654","bat",NA,NA,NA,NA
"655","bat",NA,NA,NA,NA
"656","bat",NA,NA,NA,NA
"657","bat",NA,NA,NA,NA
"658","bat",NA,NA,NA,NA
"659","bat",NA,NA,NA,NA
"660","bat",NA,NA,NA,NA
"661","bat",NA,NA,NA,NA
"662","bat",NA,NA,NA,NA
"663","bat",NA,NA,NA,NA
"664","bat",NA,NA,NA,NA
"665","bat",NA,NA,NA,NA
"666","bat",NA,NA,NA,NA
"667","bat",NA,NA,NA,NA
"668","bat",NA,NA,NA,NA
"669","bat",NA,NA,NA,NA
"670","bat",NA,NA,NA,NA
"671","bat",NA,NA,NA,NA
"672","bat",NA,NA,NA,NA
"673","bat",NA,NA,NA,NA
"674","bat",NA,NA,NA,NA
"675","bat",NA,NA,NA,NA
"676","bat",NA,NA,NA,NA
"677","bat",NA,NA,NA,NA
"678","bat",NA,NA,NA,NA
"679","bat",NA,NA,NA,NA
"680","bat",NA,NA,NA,NA
"681","bat",NA,NA,NA,NA
"682","bat",NA,NA,NA,NA
"683","bat",NA,NA,NA,NA
"684","bat",NA,NA,NA,NA
"685","bat",NA,NA,NA,NA
"686","bat",NA,NA,NA,NA
"687","bat",NA,NA,NA,NA
"688","bat",NA,NA,NA,NA
"689","bat",NA,NA,NA,NA
"690","bat",NA,NA,NA,NA
"691","bat",NA,NA,NA,NA
"692","bat",NA,NA,NA,NA
"693","bat",NA,NA,NA,NA
"694","bat",NA,NA,NA,NA
"695","bat",NA,NA,NA,NA
"696","bat",NA,NA,NA,NA
"697","bat",NA,NA,NA,NA
"698","bat",NA,NA,NA,NA
"699","bat",NA,NA,NA,NA
"700","bat",NA,NA,NA,NA
"701","bat",NA,NA,NA,NA
"702","bat",NA,NA,NA,NA
"703","bat",NA,NA,NA,NA
"704","bat",NA,NA,NA,NA
"705","bat",NA,NA,NA,NA
"706","bat",NA,NA,NA,NA
"707","bat",NA,NA,NA,NA
"708","bat",NA,NA,NA,NA
"709","bat",NA,NA,NA,NA
"710","bat",NA,NA,NA,NA
"711","bat",NA,NA,NA,NA
"712","bat",NA,NA,NA,NA
"713","bat",NA,NA,NA,NA
"714","bat",NA,NA,NA,NA
"715","bat",NA,NA,NA,NA
"716","bat",NA,NA,NA,NA
"717","bat",NA,NA,NA,NA
"718","bat",NA,NA,NA,NA
"719","bat",NA,NA,NA,NA
"720","bat",NA,NA,NA,NA
"721","bat",NA,NA,NA,NA
"722","bat",NA,NA,NA,NA
"723","bat",NA,NA,NA,NA
"724","bat",NA,NA,NA,NA
"725","bat",NA,NA,NA,NA
"726","bat",NA,NA,NA,NA
"727","bat",NA,NA,NA,NA
"728","bat",NA,NA,NA,NA
"729","bat",NA,NA,NA,NA
"730","bat",NA,NA,NA,NA
"731","bat",NA,NA,NA,NA
"732","bat",NA,NA,NA,NA
"733","bat",NA,NA,NA,NA
"734","bat",NA,NA,NA,NA
"735","bat",NA,NA,NA,NA
"736","bat",NA,NA,NA,NA
"737","bat",NA,NA,NA,NA
"738","bat",NA,NA,NA,NA
"739","bat",NA,NA,NA,NA
"740","bat",NA,NA,NA,NA
"741","bat",NA,NA,NA,NA
"742","bat",NA,NA,NA,NA
"743","bat",NA,NA,NA,NA
"744","bat",NA,NA,NA,NA
"745","bat",NA,NA,NA,NA
"746","bat",NA,NA,NA,NA
"747","bat",NA,NA,NA,NA
"748","bat",NA,NA,NA,NA
"749","bat",NA,NA,NA,NA
"750","bat",NA,NA,NA,NA
"751","bat",NA,NA,NA,NA
"752","bat",NA,NA,NA,NA
"753","bat",NA,NA,NA,NA
"754","bat",NA,NA,NA,NA
"755","bat",NA,NA,NA,NA
"756","bat",NA,NA,NA,NA
"757","bat",NA,NA,NA,NA
"758","bat",NA,NA,NA,NA
"759","bat",NA,NA,NA,NA
"760","bat",NA,NA,NA,NA
"761","bat",NA,NA,NA,NA
"762","bat",NA,NA,NA,NA
"763","bat",NA,NA,NA,NA
"764","bat",NA,NA,NA,NA
"765","bat",NA,NA,NA,NA
"766","bat",NA,NA,NA,NA
"767","bat",NA,NA,NA,NA
"768","bat",NA,NA,NA,NA
"769","bat",NA,NA,NA,NA
"770","bat",NA,NA,NA,NA
"771","bat",NA,NA,NA,NA
"772","bat",NA,NA,NA,NA
"773","bat",NA,NA,NA,NA
"774","bat",NA,NA,NA,NA
"775","bat",NA,NA,NA,NA
"776","bat",NA,NA,NA,NA
"777","bat",NA,NA,NA,NA
"778","bat",NA,NA,NA,NA
"779","bat",NA,NA,NA,NA
"780","bat",NA,NA,NA,NA
"781","bat",NA,NA,NA,NA
"782","bat",NA,NA,NA,NA
"783","bat",NA,NA,NA,NA
"784","bat",NA,NA,NA,NA
"785","bat",NA,NA,NA,NA
"786","bat",NA,NA,NA,NA
"787","bat",NA,NA,NA,NA
"788","bat",NA,NA,NA,NA
"789","bat",NA,NA,NA,NA
"790","bat",NA,NA,NA,NA
"791","bat",NA,NA,NA,NA
"792","bat",NA,NA,NA,NA
"793","bat",NA,NA,NA,NA
"794","bat",NA,NA,NA,NA
"795","bat",NA,NA,NA,NA
"796","bat",NA,NA,NA,NA
"797","bat",NA,NA,NA,NA
"798","bat",NA,NA,NA,NA
"799","bat",NA,NA,NA,NA
"800","bat",NA,NA,NA,NA
"801","bat",NA,NA,NA,NA
"802","bat",NA,NA,NA,NA
"803","bat",NA,NA,NA,NA
"804","bat",NA,NA,NA,NA
"805","bat",NA,NA,NA,NA
"806","bat",NA,NA,NA,NA
"807","bat",NA,NA,NA,NA
"808","bat",NA,NA,NA,NA
"809","bat",NA,NA,NA,NA
"810","bat",NA,NA,NA,NA
"811","bat",NA,NA,NA,NA
"812","bat",NA,NA,NA,NA
"813","bat",NA,NA,NA,NA
"814","bat",NA,NA,NA,NA
"815","bat",NA,NA,NA,NA
"816","bat",NA,NA,NA,NA
"817","bat",NA,NA,NA,NA
"818","bat",NA,NA,NA,NA
"819","bat",NA,NA,NA,NA
"820","bat",NA,NA,NA,NA
"821","bat",NA,NA,NA,NA
"822","bat",NA,NA,NA,NA
"823","bat",NA,NA,NA,NA
"824","bat",NA,NA,NA,NA
"825","bat",NA,NA,NA,NA
"826","bat",NA,NA,NA,NA
"827","bat",NA,NA,NA,NA
"828","bat",NA,NA,NA,NA
"829","bat",NA,NA,NA,NA
"830","bat",NA,NA,NA,NA
"831","bat",NA,NA,NA,NA
"832","bat",NA,NA,NA,NA
"833","bat",NA,NA,NA,NA
"834","bat",NA,NA,NA,NA
"835","bat",NA,NA,NA,NA
"836","bat",NA,NA,NA,NA
"837","bat",NA,NA,NA,NA
"838","bat",NA,NA,NA,NA
"839","bat",NA,NA,NA,NA
"840","bat",NA,NA,NA,NA
"841","bat",NA,NA,NA,NA
"842","bat",NA,NA,NA,NA
"843","bat",NA,NA,NA,NA
"844","bat",NA,NA,NA,NA
"845","bat",NA,NA,NA,NA
"846","bat",NA,NA,NA,NA
"847","bat",NA,NA,NA,NA
"848","bat",NA,NA,NA,NA
"849","bat",NA,NA,NA,NA
"850","bat",NA,NA,NA,NA
"851","bat",NA,NA,NA,NA
"852","bat",NA,NA,NA,NA
"853","bat",NA,NA,NA,NA
"854","bat",NA,NA,NA,NA
"855","bat",NA,NA,NA,NA
"856","bat",NA,NA,NA,NA
"857","bat",NA,NA,NA,NA
"858","bat",NA,NA,NA,NA
"859","bat",NA,NA,NA,NA
"860","bat",NA,NA,NA,NA
"861","bat",NA,NA,NA,NA
"862","bat",NA,NA,NA,NA
"863","bat",NA,NA,NA,NA
"864","bat",NA,NA,NA,NA
"865","bat",NA,NA,NA,NA
"866","bat",NA,NA,NA,NA
"867","bat",NA,NA,NA,NA
"868","bat",NA,NA,NA,NA
"869","bat",NA,NA,NA,NA
"870","bat",NA,NA,NA,NA
"871","bat",NA,NA,NA,NA
"872","bat",NA,NA,NA,NA
"873","bat",NA,NA,NA,NA
"874","bat",NA,NA,NA,NA
"875","bat",NA,NA,NA,NA
"876","bat",NA,NA,NA,NA
"877","bat",NA,NA,NA,NA
"878","bat",NA,NA,NA,NA
"879","bat",NA,NA,NA,NA
"880","bat",NA,NA,NA,NA
"881","bat",NA,NA,NA,NA
"882","bat",NA,NA,NA,NA
"883","bat",NA,NA,NA,NA
"884","bat",NA,NA,NA,NA
"885","bat",NA,NA,NA,NA
"886","bat",NA,NA,NA,NA
"887","bat",NA,NA,NA,NA
"888","bat",NA,NA,NA,NA
"889","bat",NA,NA,NA,NA
"890","bat",NA,NA,NA,NA
"891","bat",NA,NA,NA,NA
"892","bat",NA,NA,NA,NA
"893","bat",NA,NA,NA,NA
"894","bat",NA,NA,NA,NA
"895","bat",NA,NA,NA,NA
"896","bat",NA,NA,NA,NA
"897","bat",NA,NA,NA,NA
"898","bat",NA,NA,NA,NA
"899","bat",NA,NA,NA,NA
"900","bat",NA,NA,NA,NA
"901","bat",NA,NA,NA,NA
"902","bat",NA,NA,NA,NA
"903","bat",NA,NA,NA,NA
"904","bat",NA,NA,NA,NA
"905","bat",NA,NA,NA,NA
"906","bat",NA,NA,NA,NA
"907","bat",NA,NA,NA,NA
"908","bat",NA,NA,NA,NA
"909","bat",NA,NA,NA,NA
"910","bat",NA,NA,NA,NA
"911","bat",NA,NA,NA,NA
"912","bat",NA,NA,NA,NA
"913","bat",NA,NA,NA,NA
"914","bat",NA,NA,NA,NA
"915","bat",NA,NA,NA,NA
"916","bat",NA,NA,NA,NA
"917","bat",NA,NA,NA,NA
"918","bat",NA,NA,NA,NA
"919","bat",NA,NA,NA,NA
"920","bat",NA,NA,NA,NA
"921","bat",NA,NA,NA,NA
"922","bat",NA,NA,NA,NA
"923","bat",NA,NA,NA,NA
"924","bat",NA,NA,NA,NA
"925","bat",NA,NA,NA,NA
"926","bat",NA,NA,NA,NA
"927","bat",NA,NA,NA,NA
"928","bat",NA,NA,NA,NA
"929","bat",NA,NA,NA,NA
"930","bat",NA,NA,NA,NA
"931","bat",NA,NA,NA,NA
"932","bat",NA,NA,NA,NA
"933","bat",NA,NA,NA,NA
"934","bat",NA,NA,NA,NA
"935","bat",NA,NA,NA,NA
"936","bat",NA,NA,NA,NA
"937","bat",NA,NA,NA,NA
"938","bat",NA,NA,NA,NA
"939","bat",NA,NA,NA,NA
"940","bat",NA,NA,NA,NA
"941","bat",NA,NA,NA,NA
"942","bat",NA,NA,NA,NA
"943","bat",NA,NA,NA,NA
"944","bat",NA,NA,NA,NA
"945","bat",NA,NA,NA,NA
"946","bat",NA,NA,NA,NA
"947","bat",NA,NA,NA,NA
"948","bat",NA,NA,NA,NA
"949","bat",NA,NA,NA,NA
"950","bat",NA,NA,NA,NA
"951","bat",NA,NA,NA,NA
"952","bat",NA,NA,NA,NA
"953","bat",NA,NA,NA,NA
"954","bat",NA,NA,NA,NA
"955","bat",NA,NA,NA,NA
"956","bat",NA,NA,NA,NA
"957","bat",NA,NA,NA,NA
"958","bat",NA,NA,NA,NA
"959","bat",NA,NA,NA,NA
"960","bat",NA,NA,NA,NA
"961","bat",NA,NA,NA,NA
"962","bat",NA,NA,NA,NA
"963","bat",NA,NA,NA,NA
"964","bat",NA,NA,NA,NA
"965","bat",NA,NA,NA,NA
"966","bat",NA,NA,NA,NA
"967","bat",NA,NA,NA,NA
"968","bat",NA,NA,NA,NA
"969","bat",NA,NA,NA,NA
"970","bat",NA,NA,NA,NA
"971","bat",NA,NA,NA,NA
"972","bat",NA,NA,NA,NA
"973","bat",NA,NA,NA,NA
"974","bat",NA,NA,NA,NA
"975","bat",NA,NA,NA,NA
"976","bat",NA,NA,NA,NA
"977","bat",NA,NA,NA,NA
"978","bat",NA,NA,NA,NA
"979","bat",NA,NA,NA,NA
"980","bat",NA,NA,NA,NA
"981","bat",NA,NA,NA,NA
"982","bat",NA,NA,NA,NA
"983","bat",NA,NA,NA,NA
"984","bat",NA,NA,NA,NA
"985","bat",NA,NA,NA,NA
"986","bat",NA,NA,NA,NA
"987","bat",NA,NA,NA,NA
"988","bat",NA,NA,NA,NA
"989","bat",NA,NA,NA,NA
"990","bat",NA,NA,NA,NA
"991","bat",NA,NA,NA,NA
"992","bat",NA,NA,NA,NA
"993","bat",NA,NA,NA,NA
"994","bat",NA,NA,NA,NA
"995","bat",NA,NA,NA,NA
"996","bat",NA,NA,NA,NA
"997","bat",NA,NA,NA,NA
"998","bat",NA,NA,NA,NA
"999","bat",NA,NA,NA,NA
"1000","bat",NA,NA,NA,NA
"1001","bat",NA,NA,NA,NA
"1002","bat",NA,NA,NA,NA
"1003","bat",NA,NA,NA,NA
"1004","bat",NA,NA,NA,NA
"1005","bat",NA,NA,NA,NA
"1006","bat",NA,NA,NA,NA
"1007","bat",NA,NA,NA,NA
"1008","bat",NA,NA,NA,NA
"1009","bat",NA,NA,NA,NA
"1010","bat",NA,NA,NA,NA
"1011","bat",NA,NA,NA,NA
"1012","bat",NA,NA,NA,NA
"1013","bat",NA,NA,NA,NA
"1014","bat",NA,NA,NA,NA
"1015","bat",NA,NA,NA,NA
"1016","bat",NA,NA,NA,NA
"1017","bat",NA,NA,NA,NA
"1018","bat",NA,NA,NA,NA
"1019","bat",NA,NA,NA,NA
"1020","bat",NA,NA,NA,NA
"1021","bat",NA,NA,NA,NA
"1022","bat",NA,NA,NA,NA
"1023","bat",NA,NA,NA,NA
"1024","bat",NA,NA,NA,NA
"1025","bat",NA,NA,NA,NA
"1026","bat",NA,NA,NA,NA
"1027","bat",NA,NA,NA,NA
"1028","bat",NA,NA,NA,NA
"1029","bat",NA,NA,NA,NA
"1030","bat",NA,NA,NA,NA
"1031","bat",NA,NA,NA,NA
"1032","bat",NA,NA,NA,NA
"1033","bat",NA,NA,NA,NA
"1034","bat",NA,NA,NA,NA
"1035","bat",NA,NA,NA,NA
"1036","bat",NA,NA,NA,NA
"1037","bat",NA,NA,NA,NA
"1038","bat",NA,NA,NA,NA
"1039","bat",NA,NA,NA,NA
"1040","bat",NA,NA,NA,NA
"1041","bat",NA,NA,NA,NA
"1042","bat",NA,NA,NA,NA
"1043","bat",NA,NA,NA,NA
"1044","bat",NA,NA,NA,NA
"1045","bat",NA,NA,NA,NA
"1046","bat",NA,NA,NA,NA
"1047","bat",NA,NA,NA,NA
"1048","bat",NA,NA,NA,NA
"1049","bat",NA,NA,NA,NA
"1050","bat",NA,NA,NA,NA
"1051","bat",NA,NA,NA,NA
"1052","bat",NA,NA,NA,NA
"1053","bat",NA,NA,NA,NA
"1054","bat",NA,NA,NA,NA
"1055","bat",NA,NA,NA,NA
"1056","bat",NA,NA,NA,NA
"1057","bat",NA,NA,NA,NA
"1058","bat",NA,NA,NA,NA
"1059","bat",NA,NA,NA,NA
"1060","bat",NA,NA,NA,NA
"1061","bat",NA,NA,NA,NA
"1062","bat",NA,NA,NA,NA
"1063","bat",NA,NA,NA,NA
"1064","bat",NA,NA,NA,NA
"1065","bat",NA,NA,NA,NA
"1066","bat",NA,NA,NA,NA
"1067","bat",NA,NA,NA,NA
"1068","bat",NA,NA,NA,NA
"1069","bat",NA,NA,NA,NA
"1070","bat",NA,NA,NA,NA
"1071","bat",NA,NA,NA,NA
"1072","bat",NA,NA,NA,NA
"1073","bat",NA,NA,NA,NA
"1074","bat",NA,NA,NA,NA
"1075","bat",NA,NA,NA,NA
"1076","bat",NA,NA,NA,NA
"1077","bat",NA,NA,NA,NA
"1078","bat",NA,NA,NA,NA
"1079","bat",NA,NA,NA,NA
"1080","bat",NA,NA,NA,NA
"1081","bat",NA,NA,NA,NA
"1082","bat",NA,NA,NA,NA
"1083","bat",NA,NA,NA,NA
"1084","bat",NA,NA,NA,NA
"1085","bat",NA,NA,NA,NA
"1086","bat",NA,NA,NA,NA
"1087","bat",NA,NA,NA,NA
"1088","bat",NA,NA,NA,NA
"1089","bat",NA,NA,NA,NA
"1090","bat",NA,NA,NA,NA
"1091","bat",NA,NA,NA,NA
"1092","bat",NA,NA,NA,NA
"1093","bat",NA,NA,NA,NA
"1094","bat",NA,NA,NA,NA
"1095","bat",NA,NA,NA,NA
"1096","bat",NA,NA,NA,NA
"1097","bat",NA,NA,NA,NA
"1098","bat",NA,NA,NA,NA
"1099","bat",NA,NA,NA,NA
"1100","bat",NA,NA,NA,NA
"1101","bat",NA,NA,NA,NA
"1102","bat",NA,NA,NA,NA
"1103","bat",NA,NA,NA,NA
"1104","bat",NA,NA,NA,NA
"1105","bat",NA,NA,NA,NA
"1106","bat",NA,NA,NA,NA
"1107","bat",NA,NA,NA,NA
"1108","bat",NA,NA,NA,NA
"1109","bat",NA,NA,NA,NA
"1110","bat",NA,NA,NA,NA
"1111","bat",NA,NA,NA,NA
"1112","bat",NA,NA,NA,NA
"1113","bat",NA,NA,NA,NA
"1114","bat",NA,NA,NA,NA
"1115","bat",NA,NA,NA,NA
"1116","bat",NA,NA,NA,NA
"1117","bat",NA,NA,NA,NA
"1118","bat",NA,NA,NA,NA
"1119","bat",NA,NA,NA,NA
"1120","bat",NA,NA,NA,NA
"1121","bat",NA,NA,NA,NA
"1122","bat",NA,NA,NA,NA
"1123","bat",NA,NA,NA,NA
"1124","bat",NA,NA,NA,NA
"1125","bat",NA,NA,NA,NA
"1126","bat",NA,NA,NA,NA
"1127","bat",NA,NA,NA,NA
"1128","bat",NA,NA,NA,NA
"1129","bat",NA,NA,NA,NA
"1130","bat",NA,NA,NA,NA
"1131","bat",NA,NA,NA,NA
"1132","bat",NA,NA,NA,NA
"1133","bat",NA,NA,NA,NA
"1134","bat",NA,NA,NA,NA
"1135","bat",NA,NA,NA,NA
"1136","bat",NA,NA,NA,NA
"1137","bat",NA,NA,NA,NA
"1138","bat",NA,NA,NA,NA
"1139","bat",NA,NA,NA,NA
"1140","bat",NA,NA,NA,NA
"1141","bat",NA,NA,NA,NA
"1142","bat",NA,NA,NA,NA
"1143","bat",NA,NA,NA,NA
"1144","bat",NA,NA,NA,NA
"1145","bat",NA,NA,NA,NA
"1146","bat",NA,NA,NA,NA
"1147","bat",NA,NA,NA,NA
"1148","bat",NA,NA,NA,NA
"1149","bat",NA,NA,NA,NA
"1150","bat",NA,NA,NA,NA
"1151","bat",NA,NA,NA,NA
"1152","bat",NA,NA,NA,NA
"1153","bat",NA,NA,NA,NA
"1154","bat",NA,NA,NA,NA
"1155","bat",NA,NA,NA,NA
"1156","bat",NA,NA,NA,NA
"1157","bat",NA,NA,NA,NA
"1158","bat",NA,NA,NA,NA
"1159","bat",NA,NA,NA,NA
"1160","bat",NA,NA,NA,NA
"1161","bat",NA,NA,NA,NA
"1162","bat",NA,NA,NA,NA
"1163","bat",NA,NA,NA,NA
"1164","bat",NA,NA,NA,NA
"1165","bat",NA,NA,NA,NA
"1166","bat",NA,NA,NA,NA
"1167","bat",NA,NA,NA,NA
"1168","bat",NA,NA,NA,NA
"1169","bat",NA,NA,NA,NA
"1170","bat",NA,NA,NA,NA
"1171","bat",NA,NA,NA,NA
"1172","bat",NA,NA,NA,NA
"1173","bat",NA,NA,NA,NA
"1174","bat",NA,NA,NA,NA
"1175","bat",NA,NA,NA,NA
"1176","bat",NA,NA,NA,NA
"1177","bat",NA,NA,NA,NA
"1178","bat",NA,NA,NA,NA
"1179","bat",NA,NA,NA,NA
"1180","bat",NA,NA,NA,NA
"1181","bat",NA,NA,NA,NA
"1182","bat",NA,NA,NA,NA
"1183","bat",NA,NA,NA,NA
"1184","bat",NA,NA,NA,NA
"1185","bat",NA,NA,NA,NA
"1186","bat",NA,NA,NA,NA
"1187","bat",NA,NA,NA,NA
"1188","bat",NA,NA,NA,NA
"1189","bat",NA,NA,NA,NA
"1190","bat",NA,NA,NA,NA
"1191","bat",NA,NA,NA,NA
"1192","bat",NA,NA,NA,NA
"1193","bat",NA,NA,NA,NA
"1194","bat",NA,NA,NA,NA
"1195","bat",NA,NA,NA,NA
"1196","bat",NA,NA,NA,NA
"1197","bat",NA,NA,NA,NA
"1198","bat",NA,NA,NA,NA
"1199","bat",NA,NA,NA,NA
"1200","bat",NA,NA,NA,NA
"1201","bat",NA,NA,NA,NA
"1202","bat",NA,NA,NA,NA
"1203","bat",NA,NA,NA,NA
"1204","bat",NA,NA,NA,NA
"1205","bat",NA,NA,NA,NA
"1206","bat",NA,NA,NA,NA
"1207","bat",NA,NA,NA,NA
"1208","bat",NA,NA,NA,NA
"1209","bat",NA,NA,NA,NA
"1210","bat",NA,NA,NA,NA
"1211","bat",NA,NA,NA,NA
"1212","bat",NA,NA,NA,NA
"1213","bat",NA,NA,NA,NA
"1214","bat",NA,NA,NA,NA
"1215","bat",NA,NA,NA,NA
"1216","bat",NA,NA,NA,NA
"1217","bat",NA,NA,NA,NA
"1218","bat",NA,NA,NA,NA
"1219","bat",NA,NA,NA,NA
"1220","bat",NA,NA,NA,NA
"1221","bat",NA,NA,NA,NA
"1222","bat",NA,NA,NA,NA
"1223","bat",NA,NA,NA,NA
"1224","bat",NA,NA,NA,NA
"1225","bat",NA,NA,NA,NA
"1226","bat",NA,NA,NA,NA
"1227","bat",NA,NA,NA,NA
"1228","bat",NA,NA,NA,NA
"1229","bat",NA,NA,NA,NA
"1230","bat",NA,NA,NA,NA
"1231","bat",NA,NA,NA,NA
"1232","bat",NA,NA,NA,NA
"1233","bat",NA,NA,NA,NA
"1234","bat",NA,NA,NA,NA
"1235","bat",NA,NA,NA,NA
"1236","bat",NA,NA,NA,NA
"1237","bat",NA,NA,NA,NA
"1238","bat",NA,NA,NA,NA
"1239","bat",NA,NA,NA,NA
"1240","bat",NA,NA,NA,NA
"1241","bat",NA,NA,NA,NA
"1242","bat",NA,NA,NA,NA
"1243","bat",NA,NA,NA,NA
"1244","bat",NA,NA,NA,NA
"1245","bat",NA,NA,NA,NA
"1246","bat",NA,NA,NA,NA
"1247","bat",NA,NA,NA,NA
"1248","bat",NA,NA,NA,NA
"1249","bat",NA,NA,NA,NA
"1250","bat",NA,NA,NA,NA
"1251","bat",NA,NA,NA,NA
"1252","bat",NA,NA,NA,NA
"1253","bat",NA,NA,NA,NA
"1254","bat",NA,NA,NA,NA
"1255","bat",NA,NA,NA,NA
"1256","bat",NA,NA,NA,NA
"1257","bat",NA,NA,NA,NA
"1258","bat",NA,NA,NA,NA
"1259","bat",NA,NA,NA,NA
"1260","bat",NA,NA,NA,NA
"1261","bat",NA,NA,NA,NA
"1262","bat",NA,NA,NA,NA
"1263","bat",NA,NA,NA,NA
"1264","bat",NA,NA,NA,NA
"1265","bat",NA,NA,NA,NA
"1266","bat",NA,NA,NA,NA
"1267","bat",NA,NA,NA,NA
"1268","bat",NA,NA,NA,NA
"1269","bat",NA,NA,NA,NA
"1270","bat",NA,NA,NA,NA
"1271","bat",NA,NA,NA,NA
"1272","bat",NA,NA,NA,NA
"1273","bat",NA,NA,NA,NA
"1274","bat",NA,NA,NA,NA
"1275","bat",NA,NA,NA,NA
"1276","bat",NA,NA,NA,NA
"1277","bat",NA,NA,NA,NA
"1278","bat",NA,NA,NA,NA
"1279","bat",NA,NA,NA,NA
"1280","bat",NA,NA,NA,NA
"1281","bat",NA,NA,NA,NA
"1282","bat",NA,NA,NA,NA
"1283","bat",NA,NA,NA,NA
"1284","bat",NA,NA,NA,NA
"1285","bat",NA,NA,NA,NA
"1286","bat",NA,NA,NA,NA
"1287","bat",NA,NA,NA,NA
"1288","bat",NA,NA,NA,NA
"1289","bat",NA,NA,NA,NA
"1290","bat",NA,NA,NA,NA
"1291","bat",NA,NA,NA,NA
"1292","bat",NA,NA,NA,NA
"1293","bat",NA,NA,NA,NA
"1294","bat",NA,NA,NA,NA
"1295","bat",NA,NA,NA,NA
"1296","bat",NA,NA,NA,NA
"1297","bat",NA,NA,NA,NA
"1298","bat",NA,NA,NA,NA
"1299","bat",NA,NA,NA,NA
"1300","bat",NA,NA,NA,NA
"1301","bat",NA,NA,NA,NA
"1302","bat",NA,NA,NA,NA
"1303","bat",NA,NA,NA,NA
"1304","bat",NA,NA,NA,NA
"1305","bat",NA,NA,NA,NA
"1306","bat",NA,NA,NA,NA
"1307","bat",NA,NA,NA,NA
"1308","bat",NA,NA,NA,NA
"1309","bat",NA,NA,NA,NA
"1310","bat",NA,NA,NA,NA
"1311","bat",NA,NA,NA,NA
"1312","bat",NA,NA,NA,NA
"1313","bat",NA,NA,NA,NA
"1314","bat",NA,NA,NA,NA
"1315","bat",NA,NA,NA,NA
"1316","bat",NA,NA,NA,NA
"1317","bat",NA,NA,NA,NA
"1318","bat",NA,NA,NA,NA
"1319","bat",NA,NA,NA,NA
"1320","bat",NA,NA,NA,NA
"1321","bat",NA,NA,NA,NA
"1322","bat",NA,NA,NA,NA
"1323","bat",NA,NA,NA,NA
"1324","bat",NA,NA,NA,NA
"1325","bat",NA,NA,NA,NA
"1326","bat",NA,NA,NA,NA
"1327","bat",NA,NA,NA,NA
"1328","bat",NA,NA,NA,NA
"1329","bat",NA,NA,NA,NA
"1330","bat",NA,NA,NA,NA
"1331","bat",NA,NA,NA,NA
"1332","bat",NA,NA,NA,NA
"1333","bat",NA,NA,NA,NA
"1334","bat",NA,NA,NA,NA
"1335","bat",NA,NA,NA,NA
"1336","bat",NA,NA,NA,NA
"1337","bat",NA,NA,NA,NA
"1338","bat",NA,NA,NA,NA
"1339","bat",NA,NA,NA,NA
"1340","bat",NA,NA,NA,NA
"1341","bat",NA,NA,NA,NA
"1342","bat",NA,NA,NA,NA
"1343","bat",NA,NA,NA,NA
"1344","bat",NA,NA,NA,NA
"1345","bat",NA,NA,NA,NA
"1346","bat",NA,NA,NA,NA
"1347","bat",NA,NA,NA,NA
"1348","bat",NA,NA,NA,NA
"1349","bat",NA,NA,NA,NA
"1350","bat",NA,NA,NA,NA
"1351","bat",NA,NA,NA,NA
"1352","bat",NA,NA,NA,NA
"1353","bat",NA,NA,NA,NA
"1354","bat",NA,NA,NA,NA
"1355","bat",NA,NA,NA,NA
"1356","bat",NA,NA,NA,NA
"1357","bat",NA,NA,NA,NA
"1358","bat",NA,NA,NA,NA
"1359","bat",NA,NA,NA,NA
"1360","bat",NA,NA,NA,NA
"1361","bat",NA,NA,NA,NA
"1362","bat",NA,NA,NA,NA
"1363","bat",NA,NA,NA,NA
"1364","bat",NA,NA,NA,NA
"1365","bat",NA,NA,NA,NA
"1366","bat",NA,NA,NA,NA
"1367","bat",NA,NA,NA,NA
"1368","bat",NA,NA,NA,NA
"1369","bat",NA,NA,NA,NA
"1370","bat",NA,NA,NA,NA
"1371","bat",NA,NA,NA,NA
"1372","bat",NA,NA,NA,NA
"1373","bat",NA,NA,NA,NA
"1374","bat",NA,NA,NA,NA
"1375","bat",NA,NA,NA,NA
"1376","bat",NA,NA,NA,NA
"1377","bat",NA,NA,NA,NA
"1378","bat",NA,NA,NA,NA
"1379","bat",NA,NA,NA,NA
"1380","bat",NA,NA,NA,NA
"1381","bat",NA,NA,NA,NA
"1382","bat",NA,NA,NA,NA
